id,food_id,tag_id,confidence,source,created_at,updated_at
1925,704,9,0.7,LLM,2025-11-21 21:59:39.917888,2025-11-21 21:59:39.917888
1926,704,2,0.8,LLM,2025-11-21 21:59:39.917890,2025-11-21 21:59:39.917890
1927,704,8,0.65,LLM,2025-11-21 21:59:39.917891,2025-11-21 21:59:39.917891
1928,705,39,0.8,LLM,2025-11-21 21:59:39.917892,2025-11-21 21:59:39.917893
1929,705,19,0.9,LLM,2025-11-21 21:59:39.917893,2025-11-21 21:59:39.917894
1930,705,17,0.85,LLM,2025-11-21 21:59:39.917895,2025-11-21 21:59:39.917896
1931,706,18,0.8,LLM,2025-11-21 21:59:51.456174,2025-11-21 21:59:51.456181
1932,706,19,0.7,LLM,2025-11-21 21:59:51.456182,2025-11-21 21:59:51.456183
1933,706,5,0.6,LLM,2025-11-21 21:59:51.456183,2025-11-21 21:59:51.456184
1934,707,1,0.85,LLM,2025-11-21 21:59:51.456185,2025-11-21 21:59:51.456185
1935,707,2,0.75,LLM,2025-11-21 21:59:51.456186,2025-11-21 21:59:51.456186
1936,707,8,0.65,LLM,2025-11-21 21:59:51.456187,2025-11-21 21:59:51.456188
1937,708,6,0.9,LLM,2025-11-21 21:59:51.456188,2025-11-21 21:59:51.456189
1938,708,3,0.85,LLM,2025-11-21 21:59:51.456189,2025-11-21 21:59:51.456190
1939,709,72,0.8,LLM,2025-11-21 21:59:51.456191,2025-11-21 21:59:51.456191
1940,709,64,0.75,LLM,2025-11-21 21:59:51.456192,2025-11-21 21:59:51.456192
1941,709,3,0.7,LLM,2025-11-21 21:59:51.456193,2025-11-21 21:59:51.456193
1942,710,9,0.8,LLM,2025-11-21 21:59:51.456194,2025-11-21 21:59:51.456194
1943,710,7,0.7,LLM,2025-11-21 21:59:51.456195,2025-11-21 21:59:51.456195
1944,710,3,0.65,LLM,2025-11-21 21:59:51.456196,2025-11-21 21:59:51.456197
1945,711,6,0.8,LLM,2025-11-21 22:00:05.303582,2025-11-21 22:00:05.303613
1946,711,64,0.7,LLM,2025-11-21 22:00:05.303616,2025-11-21 22:00:05.303617
1947,711,3,0.9,LLM,2025-11-21 22:00:05.303618,2025-11-21 22:00:05.303618
1948,712,19,0.9,LLM,2025-11-21 22:00:05.303619,2025-11-21 22:00:05.303620
1949,712,3,0.9,LLM,2025-11-21 22:00:05.303621,2025-11-21 22:00:05.303621
1950,713,9,0.6,LLM,2025-11-21 22:00:05.303660,2025-11-21 22:00:05.303666
1951,713,19,0.8,LLM,2025-11-21 22:00:05.303668,2025-11-21 22:00:05.303668
1952,713,17,0.9,LLM,2025-11-21 22:00:05.303669,2025-11-21 22:00:05.303669
1953,714,19,0.8,LLM,2025-11-21 22:00:05.303670,2025-11-21 22:00:05.303670
1954,714,17,0.9,LLM,2025-11-21 22:00:05.303671,2025-11-21 22:00:05.303671
1955,715,1,0.7,LLM,2025-11-21 22:00:05.303672,2025-11-21 22:00:05.303673
1956,715,4,0.8,LLM,2025-11-21 22:00:05.303739,2025-11-21 22:00:05.303741
1957,715,11,0.8,LLM,2025-11-21 22:00:05.303742,2025-11-21 22:00:05.303743
1958,716,6,0.8,LLM,2025-11-21 22:00:17.201811,2025-11-21 22:00:17.201820
1959,716,2,0.7,LLM,2025-11-21 22:00:17.201822,2025-11-21 22:00:17.201822
1960,716,3,0.85,LLM,2025-11-21 22:00:17.201823,2025-11-21 22:00:17.201823
1961,717,6,0.6,LLM,2025-11-21 22:00:17.201824,2025-11-21 22:00:17.201824
1962,717,26,0.75,LLM,2025-11-21 22:00:17.201824,2025-11-21 22:00:17.201825
1963,717,22,0.65,LLM,2025-11-21 22:00:17.201826,2025-11-21 22:00:17.201826
1964,718,1516,0.5,LLM,2025-11-21 22:00:17.201827,2025-11-21 22:00:17.201827
1965,718,1517,0.4,LLM,2025-11-21 22:00:17.201828,2025-11-21 22:00:17.201828
1966,719,1516,0.55,LLM,2025-11-21 22:00:17.201829,2025-11-21 22:00:17.201829
1967,719,1517,0.45,LLM,2025-11-21 22:00:17.201829,2025-11-21 22:00:17.201830
1968,720,9,0.7,LLM,2025-11-21 22:00:17.201830,2025-11-21 22:00:17.201831
1969,720,240,0.65,LLM,2025-11-21 22:00:17.201831,2025-11-21 22:00:17.201832
1970,720,3,0.75,LLM,2025-11-21 22:00:17.201832,2025-11-21 22:00:17.201833
1971,721,18,0.8,LLM,2025-11-21 22:00:32.644066,2025-11-21 22:00:32.644079
1972,721,19,0.7,LLM,2025-11-21 22:00:32.644080,2025-11-21 22:00:32.644081
1973,721,3,0.9,LLM,2025-11-21 22:00:32.644082,2025-11-21 22:00:32.644083
1974,722,6,0.85,LLM,2025-11-21 22:00:32.644084,2025-11-21 22:00:32.644084
1975,722,2,0.8,LLM,2025-11-21 22:00:32.644085,2025-11-21 22:00:32.644086
1976,722,3,0.9,LLM,2025-11-21 22:00:32.644087,2025-11-21 22:00:32.644087
1977,723,1,0.75,LLM,2025-11-21 22:00:32.644089,2025-11-21 22:00:32.644089
1978,723,7,0.7,LLM,2025-11-21 22:00:32.644091,2025-11-21 22:00:32.644092
1979,723,8,0.8,LLM,2025-11-21 22:00:32.644092,2025-11-21 22:00:32.644093
1980,724,9,0.65,LLM,2025-11-21 22:00:32.644094,2025-11-21 22:00:32.644095
1981,724,2,0.6,LLM,2025-11-21 22:00:32.644096,2025-11-21 22:00:32.644097
1982,724,11,0.5,LLM,2025-11-21 22:00:32.644097,2025-11-21 22:00:32.644098
1983,725,39,0.55,LLM,2025-11-21 22:00:32.644099,2025-11-21 22:00:32.644100
1984,725,4,0.45,LLM,2025-11-21 22:00:32.644101,2025-11-21 22:00:32.644102
1985,725,5,0.4,LLM,2025-11-21 22:00:32.644103,2025-11-21 22:00:32.644103
1986,726,1,0.85,LLM,2025-11-21 22:00:47.889321,2025-11-21 22:00:47.889343
1987,726,2,0.8,LLM,2025-11-21 22:00:47.889344,2025-11-21 22:00:47.889345
1988,726,5,0.75,LLM,2025-11-21 22:00:47.889346,2025-11-21 22:00:47.889347
1989,727,6,0.9,LLM,2025-11-21 22:00:47.889348,2025-11-21 22:00:47.889349
1990,727,26,0.85,LLM,2025-11-21 22:00:47.889350,2025-11-21 22:00:47.889351
1991,727,22,0.8,LLM,2025-11-21 22:00:47.889352,2025-11-21 22:00:47.889353
1992,728,9,0.7,LLM,2025-11-21 22:00:47.889354,2025-11-21 22:00:47.889355
1993,728,7,0.65,LLM,2025-11-21 22:00:47.889356,2025-11-21 22:00:47.889356
1994,728,3,0.6,LLM,2025-11-21 22:00:47.889357,2025-11-21 22:00:47.889358
1995,729,18,0.75,LLM,2025-11-21 22:00:47.889359,2025-11-21 22:00:47.889359
1996,729,2,0.7,LLM,2025-11-21 22:00:47.889360,2025-11-21 22:00:47.889361
1997,729,22,0.65,LLM,2025-11-21 22:00:47.889362,2025-11-21 22:00:47.889363
1998,730,39,0.8,LLM,2025-11-21 22:00:47.889364,2025-11-21 22:00:47.889364
1999,730,19,0.75,LLM,2025-11-21 22:00:47.889365,2025-11-21 22:00:47.889366
2000,730,22,0.7,LLM,2025-11-21 22:00:47.889367,2025-11-21 22:00:47.889367
2001,731,1,0.8,LLM,2025-11-21 22:01:00.968315,2025-11-21 22:01:00.968321
2002,731,2,0.7,LLM,2025-11-21 22:01:00.968322,2025-11-21 22:01:00.968323
2003,732,1,0.85,LLM,2025-11-21 22:01:00.968323,2025-11-21 22:01:00.968324
2004,732,4,0.75,LLM,2025-11-21 22:01:00.968324,2025-11-21 22:01:00.968325
2005,732,5,0.6,LLM,2025-11-21 22:01:00.968326,2025-11-21 22:01:00.968326
2006,733,1,0.9,LLM,2025-11-21 22:01:00.968327,2025-11-21 22:01:00.968327
2007,733,150,0.8,LLM,2025-11-21 22:01:00.968328,2025-11-21 22:01:00.968328
2008,734,1,0.8,LLM,2025-11-21 22:01:00.968329,2025-11-21 22:01:00.968330
2009,734,8,0.65,LLM,2025-11-21 22:01:00.968330,2025-11-21 22:01:00.968331
2010,735,6,0.85,LLM,2025-11-21 22:01:00.968332,2025-11-21 22:01:00.968332
2011,735,2,0.9,LLM,2025-11-21 22:01:00.968333,2025-11-21 22:01:00.968334
2012,735,3,0.5,LLM,2025-11-21 22:01:00.968334,2025-11-21 22:01:00.968335
2013,736,1,0.99,LLM,2025-11-21 22:01:13.677503,2025-11-21 22:01:13.677516
2014,737,1,0.8,LLM,2025-11-21 22:01:13.677518,2025-11-21 22:01:13.677519
2015,737,2,0.85,LLM,2025-11-21 22:01:13.677520,2025-11-21 22:01:13.677520
2016,738,6,0.9,LLM,2025-11-21 22:01:13.677521,2025-11-21 22:01:13.677522
2017,738,19,0.8,LLM,2025-11-21 22:01:13.677523,2025-11-21 22:01:13.677524
2018,738,5,0.75,LLM,2025-11-21 22:01:13.677525,2025-11-21 22:01:13.677525
2019,739,6,0.9,LLM,2025-11-21 22:01:13.677527,2025-11-21 22:01:13.677527
2020,739,26,0.85,LLM,2025-11-21 22:01:13.677528,2025-11-21 22:01:13.677529
2021,739,22,0.8,LLM,2025-11-21 22:01:13.677530,2025-11-21 22:01:13.677530
2022,740,9,0.9,LLM,2025-11-21 22:01:13.677531,2025-11-21 22:01:13.677532
2023,740,3,0.95,LLM,2025-11-21 22:01:13.677533,2025-11-21 22:01:13.677534
2024,741,19,0.95,LLM,2025-11-21 22:01:26.146861,2025-11-21 22:01:26.146871
2025,741,3,0.95,LLM,2025-11-21 22:01:26.146873,2025-11-21 22:01:26.146873
2026,742,5,0.95,LLM,2025-11-21 22:01:26.146874,2025-11-21 22:01:26.146874
2027,742,29,0.8,LLM,2025-11-21 22:01:26.146875,2025-11-21 22:01:26.146876
2028,743,1,0.85,LLM,2025-11-21 22:01:26.146876,2025-11-21 22:01:26.146876
2029,743,751,0.9,LLM,2025-11-21 22:01:26.146878,2025-11-21 22:01:26.146878
2030,744,1568,0.85,LLM,2025-11-21 22:01:26.146880,2025-11-21 22:01:26.146880
2031,744,1,0.75,LLM,2025-11-21 22:01:26.146881,2025-11-21 22:01:26.146881
2032,745,6,0.9,LLM,2025-11-21 22:01:26.146882,2025-11-21 22:01:26.146882
2033,745,2,0.8,LLM,2025-11-21 22:01:26.146882,2025-11-21 22:01:26.146883
2034,745,22,0.95,LLM,2025-11-21 22:01:26.146883,2025-11-21 22:01:26.146884
2035,746,6,0.8,LLM,2025-11-21 22:01:39.349931,2025-11-21 22:01:39.349936
2036,746,22,0.99,LLM,2025-11-21 22:01:39.349937,2025-11-21 22:01:39.349937
2037,747,9,0.7,LLM,2025-11-21 22:01:39.349938,2025-11-21 22:01:39.349938
2038,747,2,0.6,LLM,2025-11-21 22:01:39.349939,2025-11-21 22:01:39.349939
2039,747,22,0.85,LLM,2025-11-21 22:01:39.349940,2025-11-21 22:01:39.349940
2040,748,32,0.98,LLM,2025-11-21 22:01:39.349941,2025-11-21 22:01:39.349948
2041,749,125,0.65,LLM,2025-11-21 22:01:39.349948,2025-11-21 22:01:39.349949
2042,749,26,0.75,LLM,2025-11-21 22:01:39.349949,2025-11-21 22:01:39.349950
2043,749,3,0.5,LLM,2025-11-21 22:01:39.349950,2025-11-21 22:01:39.349950
2044,750,6,0.7,LLM,2025-11-21 22:01:39.349951,2025-11-21 22:01:39.349951
2045,750,7,0.8,LLM,2025-11-21 22:01:39.349952,2025-11-21 22:01:39.349952
2046,750,22,0.85,LLM,2025-11-21 22:01:39.349953,2025-11-21 22:01:39.349954
2047,751,18,0.8,LLM,2025-11-21 22:01:52.268337,2025-11-21 22:01:52.268347
2048,751,19,0.7,LLM,2025-11-21 22:01:52.268348,2025-11-21 22:01:52.268349
2049,751,8,0.9,LLM,2025-11-21 22:01:52.268350,2025-11-21 22:01:52.268351
2050,752,9,0.85,LLM,2025-11-21 22:01:52.268352,2025-11-21 22:01:52.268353
2051,752,2,0.9,LLM,2025-11-21 22:01:52.268354,2025-11-21 22:01:52.268355
2052,752,3,0.6,LLM,2025-11-21 22:01:52.268356,2025-11-21 22:01:52.268357
2053,753,32,0.75,LLM,2025-11-21 22:01:52.268358,2025-11-21 22:01:52.268359
2054,753,7,0.8,LLM,2025-11-21 22:01:52.268360,2025-11-21 22:01:52.268360
2055,753,8,0.9,LLM,2025-11-21 22:01:52.268361,2025-11-21 22:01:52.268362
2056,754,1,0.8,LLM,2025-11-21 22:01:52.268363,2025-11-21 22:01:52.268363
2057,754,26,0.85,LLM,2025-11-21 22:01:52.268365,2025-11-21 22:01:52.268365
2058,754,22,0.9,LLM,2025-11-21 22:01:52.268366,2025-11-21 22:01:52.268367
2059,755,6,0.85,LLM,2025-11-21 22:01:52.268368,2025-11-21 22:01:52.268369
2060,755,64,0.8,LLM,2025-11-21 22:01:52.268370,2025-11-21 22:01:52.268370
2061,755,22,0.9,LLM,2025-11-21 22:01:52.268371,2025-11-21 22:01:52.268372
2062,756,6,0.8,LLM,2025-11-21 22:02:01.866657,2025-11-21 22:02:01.866670
2063,756,64,0.7,LLM,2025-11-21 22:02:01.866672,2025-11-21 22:02:01.866672
2064,756,22,0.9,LLM,2025-11-21 22:02:01.866673,2025-11-21 22:02:01.866674
2065,757,9,0.75,LLM,2025-11-21 22:02:01.866675,2025-11-21 22:02:01.866675
2066,757,920,0.85,LLM,2025-11-21 22:02:01.866676,2025-11-21 22:02:01.866677
2067,757,17,0.6,LLM,2025-11-21 22:02:01.866678,2025-11-21 22:02:01.866678
2068,758,11,0.99,LLM,2025-11-21 22:02:01.866679,2025-11-21 22:02:01.866680
2069,759,18,0.65,LLM,2025-11-21 22:02:01.866681,2025-11-21 22:02:01.866681
2070,761,18,0.8,LLM,2025-11-21 22:02:17.615328,2025-11-21 22:02:17.615342
2071,761,2,0.85,LLM,2025-11-21 22:02:17.615343,2025-11-21 22:02:17.615343
2072,761,3,0.7,LLM,2025-11-21 22:02:17.615344,2025-11-21 22:02:17.615345
2073,762,9,0.75,LLM,2025-11-21 22:02:17.615346,2025-11-21 22:02:17.615346
2074,762,2,0.9,LLM,2025-11-21 22:02:17.615347,2025-11-21 22:02:17.615348
2075,762,17,0.85,LLM,2025-11-21 22:02:17.615348,2025-11-21 22:02:17.615349
2076,763,6,0.8,LLM,2025-11-21 22:02:17.615350,2025-11-21 22:02:17.615350
2077,763,64,0.85,LLM,2025-11-21 22:02:17.615351,2025-11-21 22:02:17.615351
2078,763,22,0.65,LLM,2025-11-21 22:02:17.615352,2025-11-21 22:02:17.615352
2079,764,32,0.75,LLM,2025-11-21 22:02:17.615353,2025-11-21 22:02:17.615353
2080,764,4,0.8,LLM,2025-11-21 22:02:17.615354,2025-11-21 22:02:17.615355
2081,764,8,0.6,LLM,2025-11-21 22:02:17.615355,2025-11-21 22:02:17.615356
2082,765,1,0.85,LLM,2025-11-21 22:02:17.615357,2025-11-21 22:02:17.615358
2083,765,7,0.8,LLM,2025-11-21 22:02:17.615358,2025-11-21 22:02:17.615359
2084,765,5,0.7,LLM,2025-11-21 22:02:17.615359,2025-11-21 22:02:17.615360
2085,766,1,0.8,LLM,2025-11-21 22:02:33.100002,2025-11-21 22:02:33.100017
2086,766,2,0.7,LLM,2025-11-21 22:02:33.100019,2025-11-21 22:02:33.100020
2087,766,8,0.6,LLM,2025-11-21 22:02:33.100021,2025-11-21 22:02:33.100021
2088,767,6,0.85,LLM,2025-11-21 22:02:33.100022,2025-11-21 22:02:33.100023
2089,767,26,0.75,LLM,2025-11-21 22:02:33.100023,2025-11-21 22:02:33.100024
2090,767,3,0.9,LLM,2025-11-21 22:02:33.100025,2025-11-21 22:02:33.100025
2091,768,1,0.8,LLM,2025-11-21 22:02:33.100026,2025-11-21 22:02:33.100027
2092,768,7,0.7,LLM,2025-11-21 22:02:33.100027,2025-11-21 22:02:33.100028
2093,768,5,0.65,LLM,2025-11-21 22:02:33.100028,2025-11-21 22:02:33.100029
2094,769,39,0.5,LLM,2025-11-21 22:02:33.100030,2025-11-21 22:02:33.100030
2095,769,19,0.4,LLM,2025-11-21 22:02:33.100031,2025-11-21 22:02:33.100031
2096,769,127,0.3,LLM,2025-11-21 22:02:33.100032,2025-11-21 22:02:33.100032
2097,770,1,0.6,LLM,2025-11-21 22:02:33.100033,2025-11-21 22:02:33.100033
2098,770,2,0.55,LLM,2025-11-21 22:02:33.100034,2025-11-21 22:02:33.100035
2099,770,334,0.45,LLM,2025-11-21 22:02:33.100035,2025-11-21 22:02:33.100036
2100,771,6,0.8,LLM,2025-11-21 22:02:48.578917,2025-11-21 22:02:48.578930
2101,771,22,1,LLM,2025-11-21 22:02:48.578931,2025-11-21 22:02:48.578932
2102,772,9,0.7,LLM,2025-11-21 22:02:48.578933,2025-11-21 22:02:48.578934
2103,772,2,0.85,LLM,2025-11-21 22:02:48.578935,2025-11-21 22:02:48.578935
2104,772,8,0.9,LLM,2025-11-21 22:02:48.578936,2025-11-21 22:02:48.578937
2105,772,22,0.8,LLM,2025-11-21 22:02:48.578938,2025-11-21 22:02:48.578939
2106,773,32,0.75,LLM,2025-11-21 22:02:48.578940,2025-11-21 22:02:48.578940
2107,773,2,0.9,LLM,2025-11-21 22:02:48.578941,2025-11-21 22:02:48.578942
2108,773,22,0.9,LLM,2025-11-21 22:02:48.578942,2025-11-21 22:02:48.578943
2109,774,39,0.6,LLM,2025-11-21 22:02:48.578944,2025-11-21 22:02:48.578945
2110,774,19,0.5,LLM,2025-11-21 22:02:48.578945,2025-11-21 22:02:48.578946
2111,774,3,0.65,LLM,2025-11-21 22:02:48.578947,2025-11-21 22:02:48.578948
2112,775,18,0.55,LLM,2025-11-21 22:02:48.578948,2025-11-21 22:02:48.578949
2113,775,2,0.8,LLM,2025-11-21 22:02:48.578950,2025-11-21 22:02:48.578951
2114,775,3,0.7,LLM,2025-11-21 22:02:48.578952,2025-11-21 22:02:48.578953
2115,776,157,0.85,LLM,2025-11-21 22:03:00.271088,2025-11-21 22:03:00.271099
2116,776,19,0.8,LLM,2025-11-21 22:03:00.271101,2025-11-21 22:03:00.271101
2117,776,1640,0.95,LLM,2025-11-21 22:03:00.271102,2025-11-21 22:03:00.271102
2118,777,2,0.9,LLM,2025-11-21 22:03:00.271103,2025-11-21 22:03:00.271104
2119,777,3,0.7,LLM,2025-11-21 22:03:00.271105,2025-11-21 22:03:00.271105
2120,777,17,0.6,LLM,2025-11-21 22:03:00.271106,2025-11-21 22:03:00.271107
2121,778,2,0.9,LLM,2025-11-21 22:03:00.271108,2025-11-21 22:03:00.271108
2122,778,9,0.75,LLM,2025-11-21 22:03:00.271109,2025-11-21 22:03:00.271110
2123,778,22,0.65,LLM,2025-11-21 22:03:00.271110,2025-11-21 22:03:00.271111
2124,779,5,0.95,LLM,2025-11-21 22:03:00.271112,2025-11-21 22:03:00.271112
2125,779,29,0.8,LLM,2025-11-21 22:03:00.271113,2025-11-21 22:03:00.271114
2126,780,8,0.95,LLM,2025-11-21 22:03:00.271115,2025-11-21 22:03:00.271115
2127,780,7,0.8,LLM,2025-11-21 22:03:00.271116,2025-11-21 22:03:00.271116
2128,781,39,0.8,LLM,2025-11-21 22:03:15.481959,2025-11-21 22:03:15.481964
2129,781,19,0.7,LLM,2025-11-21 22:03:15.481965,2025-11-21 22:03:15.481965
2130,782,6,0.85,LLM,2025-11-21 22:03:15.481966,2025-11-21 22:03:15.481966
2131,782,2,0.9,LLM,2025-11-21 22:03:15.481966,2025-11-21 22:03:15.481967
2132,782,22,0.95,LLM,2025-11-21 22:03:15.481967,2025-11-21 22:03:15.481967
2133,784,9,0.7,LLM,2025-11-21 22:03:15.481968,2025-11-21 22:03:15.481968
2134,784,2,0.8,LLM,2025-11-21 22:03:15.481968,2025-11-21 22:03:15.481969
2135,784,8,0.5,LLM,2025-11-21 22:03:15.481969,2025-11-21 22:03:15.481969
2136,785,1,0.9,LLM,2025-11-21 22:03:15.481970,2025-11-21 22:03:15.481970
2137,785,4,0.8,LLM,2025-11-21 22:03:15.481970,2025-11-21 22:03:15.481971
2138,785,11,0.6,LLM,2025-11-21 22:03:15.481971,2025-11-21 22:03:15.481971
2139,785,5,0.4,LLM,2025-11-21 22:03:15.481972,2025-11-21 22:03:15.481972
2140,786,6,0.8,LLM,2025-11-21 22:03:31.243402,2025-11-21 22:03:31.243415
2141,786,2,0.85,LLM,2025-11-21 22:03:31.243417,2025-11-21 22:03:31.243417
2142,786,3,0.7,LLM,2025-11-21 22:03:31.243419,2025-11-21 22:03:31.243419
2143,787,9,0.75,LLM,2025-11-21 22:03:31.243420,2025-11-21 22:03:31.243421
2144,787,26,0.65,LLM,2025-11-21 22:03:31.243422,2025-11-21 22:03:31.243423
2145,787,22,0.6,LLM,2025-11-21 22:03:31.243424,2025-11-21 22:03:31.243424
2146,788,1,0.5,LLM,2025-11-21 22:03:31.243425,2025-11-21 22:03:31.243426
2147,788,4,0.55,LLM,2025-11-21 22:03:31.243427,2025-11-21 22:03:31.243428
2148,788,8,0.45,LLM,2025-11-21 22:03:31.243429,2025-11-21 22:03:31.243430
2149,789,18,0.4,LLM,2025-11-21 22:03:31.243431,2025-11-21 22:03:31.243432
2150,789,7,0.35,LLM,2025-11-21 22:03:31.243432,2025-11-21 22:03:31.243433
2151,789,17,0.3,LLM,2025-11-21 22:03:31.243434,2025-11-21 22:03:31.243435
2152,790,39,0.25,LLM,2025-11-21 22:03:31.243436,2025-11-21 22:03:31.243437
2153,790,19,0.2,LLM,2025-11-21 22:03:31.243438,2025-11-21 22:03:31.243438
2154,790,5,0.15,LLM,2025-11-21 22:03:31.243439,2025-11-21 22:03:31.243440
2155,791,9,0.8,LLM,2025-11-21 22:03:46.876469,2025-11-21 22:03:46.876484
2156,791,7,0.85,LLM,2025-11-21 22:03:46.876486,2025-11-21 22:03:46.876487
2157,791,17,0.95,LLM,2025-11-21 22:03:46.876488,2025-11-21 22:03:46.876489
2158,792,18,0.7,LLM,2025-11-21 22:03:46.876489,2025-11-21 22:03:46.876490
2159,792,19,0.75,LLM,2025-11-21 22:03:46.876491,2025-11-21 22:03:46.876492
2160,792,17,0.9,LLM,2025-11-21 22:03:46.876493,2025-11-21 22:03:46.876494
2161,793,39,0.65,LLM,2025-11-21 22:03:46.876495,2025-11-21 22:03:46.876496
2162,793,19,0.7,LLM,2025-11-21 22:03:46.876496,2025-11-21 22:03:46.876497
2163,793,3,0.8,LLM,2025-11-21 22:03:46.876498,2025-11-21 22:03:46.876499
2164,794,6,0.75,LLM,2025-11-21 22:03:46.876500,2025-11-21 22:03:46.876500
2165,794,2,0.8,LLM,2025-11-21 22:03:46.876501,2025-11-21 22:03:46.876503
2166,794,22,0.85,LLM,2025-11-21 22:03:46.876503,2025-11-21 22:03:46.876504
2167,795,32,0.7,LLM,2025-11-21 22:03:46.876505,2025-11-21 22:03:46.876506
2168,795,2,0.75,LLM,2025-11-21 22:03:46.876507,2025-11-21 22:03:46.876508
2169,795,22,0.8,LLM,2025-11-21 22:03:46.876509,2025-11-21 22:03:46.876509
2170,796,9,0.8,LLM,2025-11-21 22:04:03.112318,2025-11-21 22:04:03.112342
2171,796,2,0.85,LLM,2025-11-21 22:04:03.112344,2025-11-21 22:04:03.112344
2172,796,3,0.7,LLM,2025-11-21 22:04:03.112345,2025-11-21 22:04:03.112345
2173,797,6,0.75,LLM,2025-11-21 22:04:03.112347,2025-11-21 22:04:03.112347
2174,797,2,0.9,LLM,2025-11-21 22:04:03.112348,2025-11-21 22:04:03.112348
2175,797,3,0.65,LLM,2025-11-21 22:04:03.112349,2025-11-21 22:04:03.112349
2176,798,125,0.6,LLM,2025-11-21 22:04:03.112350,2025-11-21 22:04:03.112351
2177,798,920,0.5,LLM,2025-11-21 22:04:03.112352,2025-11-21 22:04:03.112352
2178,798,1694,0.55,LLM,2025-11-21 22:04:03.112353,2025-11-21 22:04:03.112353
2179,799,18,0.7,LLM,2025-11-21 22:04:03.112354,2025-11-21 22:04:03.112355
2180,799,19,0.65,LLM,2025-11-21 22:04:03.112355,2025-11-21 22:04:03.112356
2181,799,17,0.8,LLM,2025-11-21 22:04:03.112356,2025-11-21 22:04:03.112357
2182,800,72,0.8,LLM,2025-11-21 22:04:03.112357,2025-11-21 22:04:03.112358
2183,800,64,0.9,LLM,2025-11-21 22:04:03.112358,2025-11-21 22:04:03.112359
2184,800,22,0.85,LLM,2025-11-21 22:04:03.112360,2025-11-21 22:04:03.112361
2185,801,1,0.8,LLM,2025-11-21 22:04:16.969627,2025-11-21 22:04:16.969636
2186,801,2,0.7,LLM,2025-11-21 22:04:16.969638,2025-11-21 22:04:16.969639
2187,801,5,0.6,LLM,2025-11-21 22:04:16.969640,2025-11-21 22:04:16.969641
2188,802,9,0.75,LLM,2025-11-21 22:04:16.969641,2025-11-21 22:04:16.969642
2189,802,7,0.65,LLM,2025-11-21 22:04:16.969643,2025-11-21 22:04:16.969643
2190,803,39,0.85,LLM,2025-11-21 22:04:16.969644,2025-11-21 22:04:16.969644
2191,803,19,0.7,LLM,2025-11-21 22:04:16.969645,2025-11-21 22:04:16.969646
2192,804,6,0.8,LLM,2025-11-21 22:04:16.969646,2025-11-21 22:04:16.969647
2193,804,2,0.75,LLM,2025-11-21 22:04:16.969647,2025-11-21 22:04:16.969648
2194,804,3,0.65,LLM,2025-11-21 22:04:16.969648,2025-11-21 22:04:16.969649
2195,805,1,0.8,LLM,2025-11-21 22:04:16.969650,2025-11-21 22:04:16.969650
2196,805,2,0.7,LLM,2025-11-21 22:04:16.969651,2025-11-21 22:04:16.969651
2197,805,8,0.6,LLM,2025-11-21 22:04:16.969652,2025-11-21 22:04:16.969652
2198,806,1,0.8,LLM,2025-11-21 22:04:30.158770,2025-11-21 22:04:30.158776
2199,806,4,0.7,LLM,2025-11-21 22:04:30.158777,2025-11-21 22:04:30.158777
2200,806,8,0.6,LLM,2025-11-21 22:04:30.158778,2025-11-21 22:04:30.158778
2201,807,6,0.85,LLM,2025-11-21 22:04:30.158778,2025-11-21 22:04:30.158779
2202,807,19,0.75,LLM,2025-11-21 22:04:30.158779,2025-11-21 22:04:30.158779
2203,807,3,0.65,LLM,2025-11-21 22:04:30.158780,2025-11-21 22:04:30.158780
2204,808,9,0.8,LLM,2025-11-21 22:04:30.158780,2025-11-21 22:04:30.158781
2205,808,2,0.7,LLM,2025-11-21 22:04:30.158781,2025-11-21 22:04:30.158781
2206,808,8,0.5,LLM,2025-11-21 22:04:30.158781,2025-11-21 22:04:30.158782
2207,809,18,0.75,LLM,2025-11-21 22:04:30.158782,2025-11-21 22:04:30.158782
2208,809,2,0.7,LLM,2025-11-21 22:04:30.158782,2025-11-21 22:04:30.158783
2209,809,3,0.6,LLM,2025-11-21 22:04:30.158783,2025-11-21 22:04:30.158783
2210,810,18,0.75,LLM,2025-11-21 22:04:30.158784,2025-11-21 22:04:30.158784
2211,810,2,0.7,LLM,2025-11-21 22:04:30.158784,2025-11-21 22:04:30.158785
2212,810,3,0.6,LLM,2025-11-21 22:04:30.158785,2025-11-21 22:04:30.158785
2213,811,6,0.8,LLM,2025-11-21 22:04:46.312994,2025-11-21 22:04:46.313013
2214,811,2,0.7,LLM,2025-11-21 22:04:46.313015,2025-11-21 22:04:46.313016
2215,811,3,0.6,LLM,2025-11-21 22:04:46.313017,2025-11-21 22:04:46.313017
2216,812,1,0.85,LLM,2025-11-21 22:04:46.313018,2025-11-21 22:04:46.313019
2217,812,4,0.75,LLM,2025-11-21 22:04:46.313020,2025-11-21 22:04:46.313020
2218,812,8,0.65,LLM,2025-11-21 22:04:46.313022,2025-11-21 22:04:46.313022
2219,813,9,0.9,LLM,2025-11-21 22:04:46.313023,2025-11-21 22:04:46.313023
2220,813,26,0.85,LLM,2025-11-21 22:04:46.313024,2025-11-21 22:04:46.313025
2221,813,22,0.8,LLM,2025-11-21 22:04:46.313025,2025-11-21 22:04:46.313026
